"","INDEX","TARGET","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE"
"1825",2297,9543,0,55,0,12,62924,237604,39,9310,1,0,0,0,14
"1826",2298,1538,0,53,0,13,64993,241636,45,13540,4,10345,2,4,1
"1827",2300,5153,0,44,3,16,48525,188588,42,10750,1,6733,1,4,8
"1828",2301,3177,0,48,0,8,98918,0,25,17220,1,5765,2,0,12
"1829",2302,4622,0,40,0,0,0,0,40,5500,17,0,0,5,13
"1830",2303,5247,0,39,0,9,42141,181281,5,20080,4,0,0,2,4
"1831",2304,4934,0,25,1,10,35714,0,28,18850,7,0,0,1,1
"1832",2305,4102,3,38,3,17,3151,107534,39,5620,1,0,0,0,1
"1833",2307,15871,0,38,3,14,40542,0,26,6210,4,24066,1,0,8
"1834",2308,2251,0,48,0,11,73806,216274,16,8850,3,0,0,0,1
"1835",2309,4306,0,49,0,0,0,65293,28,28620,1,0,0,1,12
"1836",2310,3974,0,43,0,15,61486,229294,18,14770,1,7456,2,4,1
"1837",2311,5161,0,54,0,10,41345,140075,35,15870,1,8877,1,6,1
"1838",2312,3374,0,48,0,11,34449,164590,47,1500,1,0,0,3,1
"1839",2313,2581,0,42,0,11,50613,0,45,18170,4,6784,2,4,1
"1840",2315,4824,0,51,0,9,44977,175890,41,6000,10,8060,2,6,1
"1841",2316,1098,0,59,2,0,25570,119473,45,7400,3,3903,4,3,11
"1842",2319,4940,0,36,0,8,51358,178375,25,1500,7,0,0,0,6
"1843",2320,1840,0,52,0,0,0,0,62,19240,17,6902,2,3,9
"1844",2322,5632,0,31,2,7,41196,180045,39,26220,4,9960,2,4,1
"1845",2323,2635,0,54,0,13,73830,262020,43,16710,10,4086,4,0,16
"1846",2325,1459,0,61,0,11,53354,0,41,1500,7,0,0,0,9
"1847",2326,4460,0,60,0,16,3103,114402,34,14560,1,25947,1,3,9
"1848",2327,3851,0,26,1,15,157649,362484,35,4100,7,4364,5,3,17
"1849",2328,2344,0,52,0,0,0,131093,22,1500,1,6997,3,0,5
"1850",2329,6203,0,50,0,0,0,0,27,1500,1,10709,3,6,7
"1851",2330,3311,0,25,4,0,0,86545,17,17350,6,1430,2,7,5
"1852",2331,2724,0,47,0,9,54841,209723,40,17650,3,0,0,3,1
"1853",2332,1107,0,46,0,7,39393,176823,8,10040,11,0,0,0,7
"1854",2333,3868,0,32,3,8,70452,108287,5,8450,6,0,0,1,1
"1855",2334,4165,0,37,0,9,45464,0,35,11920,14,3964,1,4,15
"1856",2335,1373,0,50,0,0,0,55078,27,2590,1,5559,1,1,9
"1857",2336,6528,0,58,0,15,43393,157054,45,28690,10,11068,3,0,1
"1858",2337,4117,1,57,2,16,193618,474628,53,41440,1,1277,3,3,13
"1859",2338,2582,1,46,0,11,34208,160959,35,9090,3,6583,2,2,1
"1860",2339,3853,0,30,1,10,39710,173759,32,21920,4,0,0,0,10
"1861",2341,3539,0,48,0,10,44770,162374,66,5980,1,0,0,4,14
"1862",2342,1469,0,47,0,12,48696,212014,46,15390,4,33521,3,1,-3
"1863",2344,3979,0,28,3,13,43910,179794,35,27240,1,3460,2,0,7
"1864",2345,3444,0,27,2,8,16571,0,5,13890,4,6465,3,1,1
"1865",2346,5521,0,49,0,7,67258,222040,28,21760,6,0,0,1,10
"1866",2347,5159,0,37,2,12,16829,150388,30,23830,3,0,0,0,1
"1867",2348,726,1,37,2,12,77,77025,24,8620,1,5289,2,5,1
"1868",2350,64182,0,58,0,14,56858,201989,17,17480,4,0,0,1,1
"1869",2351,6293,2,44,3,13,18154,108984,77,8330,6,3401,2,2,1
"1870",2354,1168,0,44,0,9,79664,0,25,6220,4,0,0,1,1
"1871",2355,3981,0,35,0,8,61486,190316,14,5000,6,0,0,3,1
"1872",2356,1921,0,41,2,13,67216,145021,39,27240,4,7776,2,8,1
"1873",2357,1261,0,58,0,11,101448,329765,32,17440,1,0,0,0,12
"1874",2358,2977,0,50,0,14,31436,0,33,4680,4,6909,4,3,1
"1875",2359,4185,0,40,0,11,43386,132248,20,21880,10,702,3,1,7
"1876",2360,6777,0,43,2,11,0,109803,29,7750,10,2741,2,6,1
"1877",2361,7345,0,36,2,10,34057,204508,38,6210,4,7098,3,6,7
"1878",2362,3041,0,53,2,16,119273,321164,18,40880,1,0,0,1,23
"1879",2363,4405,0,35,2,14,4290,0,35,5430,1,6570,2,6,1
"1880",2364,4337,2,44,3,12,2511,0,60,17370,4,0,0,1,7
"1881",2366,5899,0,47,0,0,0,0,17,6200,1,0,0,0,17
"1882",2367,6639,0,59,0,13,66942,303427,24,8390,1,9019,3,3,9
"1883",2368,4290,2,45,3,14,36912,0,60,9690,9,34514,1,0,12
"1884",2369,7552,0,37,3,0,0,55922,5,5580,4,12048,3,11,1
"1885",2371,7052,0,38,1,11,1729,0,35,8860,4,0,0,0,1
"1886",2372,18689,0,39,0,9,40716,170076,64,10740,1,8784,3,2,8
"1887",2373,42523,0,46,0,14,31276,129120,47,30070,7,5008,1,5,9
"1888",2374,6752,0,52,0,0,0,0,26,6700,1,4549,2,2,1
"1889",2375,3964,0,34,3,8,47689,143574,50,25040,1,0,0,1,1
"1890",2376,5787,0,53,0,13,67799,227787,35,13580,1,3668,4,0,11
"1891",2377,5438,0,40,1,13,114032,0,65,26780,1,0,0,3,2
"1892",2379,1691,0,30,0,7,54275,121341,17,7220,1,0,0,5,1
"1893",2380,77907,0,32,2,0,0,0,5,17700,13,4211,2,0,6
"1894",2381,615,2,36,3,8,41424,0,22,15770,1,8174,3,2,15
"1895",2382,2492,2,62,3,12,47590,179494,19,22050,7,0,0,1,4
"1896",2383,2912,0,51,0,12,35735,142894,18,14620,6,0,0,0,1
"1897",2384,4737,0,24,2,12,8458,0,13,11120,10,16927,3,0,5
"1898",2385,2907,0,33,2,12,70408,190139,31,18850,1,2665,3,3,9
"1899",2386,7635,0,50,0,11,98347,282017,64,19610,4,8924,1,0,1
"1900",2387,5188,0,53,0,10,123954,0,18,17850,10,1644,3,3,10
"1901",2388,4442,0,34,3,14,28902,0,6,16020,10,5300,1,5,1
"1902",2389,3492,0,35,0,10,39741,0,10,5130,7,4158,1,9,11
"1903",2391,4055,0,47,0,10,82503,0,38,21800,13,6633,4,0,15
"1904",2392,3654,0,57,0,14,11977,130295,39,16360,9,0,0,2,9
"1905",2393,3953,0,50,0,10,80108,0,42,16140,6,0,0,0,13
"1906",2394,2413,1,38,3,14,82527,0,36,22560,4,0,0,2,10
"1907",2395,6730,0,43,0,7,50491,240774,57,3930,1,1156,1,4,10
"1908",2396,3182,2,45,3,15,90153,215344,42,18290,1,3639,2,3,19
"1909",2397,4515,0,24,3,11,24666,0,54,9010,10,0,0,1,10
"1910",2398,5100,0,24,2,8,11664,91216,15,2670,1,0,0,0,13
"1911",2400,1363,0,53,0,14,69335,0,27,20200,1,5685,2,2,1
"1912",2401,2758,0,46,0,13,119904,0,22,23530,10,0,0,2,21
"1913",2405,5440,0,47,0,8,5846,99468,10,9030,1,0,0,0,9
"1914",2406,895,0,44,0,9,124829,205283,39,31810,8,0,0,0,16
"1915",2407,2782,0,37,0,11,36217,186385,57,28090,1,0,0,0,1
"1916",2408,1487,0,47,0,8,90940,0,50,16710,10,8490,3,0,10
"1917",2409,2440,0,47,0,11,28808,0,40,11840,1,1092,1,2,1
"1918",2410,2992,0,26,3,15,69789,206181,37,11770,1,2960,3,5,7
"1919",2411,3392,0,54,0,12,96013,200391,67,10480,6,27414,2,2,8
"1920",2412,5603,0,61,0,13,57095,0,52,7600,4,1904,3,7,6
"1921",2413,3985,1,40,3,6,39753,181338,50,24820,7,0,0,0,13
"1922",2415,4366,0,58,0,14,41712,231747,5,16810,7,1351,3,1,16
"1923",2416,1257,2,44,4,14,25536,178708,50,12160,7,0,0,1,6
"1924",2417,5524,0,36,0,9,79801,0,21,24810,6,0,0,2,1
"1925",2418,3793,0,46,0,8,36110,175359,18,13260,6,26321,4,4,10
"1926",2419,3905,1,43,2,15,58025,211109,16,28840,6,0,0,0,8
"1927",2420,4356,1,60,2,17,52002,242854,5,28140,4,0,0,0,12
"1928",2421,2705,0,33,4,0,0,0,14,12470,1,10794,2,4,5
"1929",2423,6132,0,34,1,9,28719,0,15,14340,4,0,0,0,7
"1930",2425,6079,0,62,0,12,137666,362484,60,17790,1,3902,2,8,15
"1931",2426,2943,0,32,2,12,40851,112094,52,15550,1,0,0,2,1
"1932",2427,5314,0,52,0,6,115075,0,23,18210,1,7619,1,3,1
"1933",2428,3917,0,19,1,8,37536,0,53,22810,10,4686,1,10,1
"1934",2429,4546,0,28,0,9,36113,187871,75,9240,4,5065,2,5,8
"1935",2431,4703,0,39,0,8,48490,195777,39,15180,4,3893,1,0,9
"1936",2432,1467,0,48,0,14,82885,0,60,21340,1,0,0,1,13
"1937",2433,3968,0,47,0,0,0,0,25,17890,6,0,0,0,5
"1938",2434,2627,0,26,0,9,24722,0,31,7900,4,1320,2,10,4
"1939",2436,22352,0,22,2,0,0,0,47,13000,6,7191,1,0,11
"1940",2437,18392,0,42,2,17,54427,0,29,5700,1,0,0,2,7
"1941",2438,3096,0,30,3,0,0,0,49,6130,9,0,0,0,1
"1942",2440,8362,0,57,0,13,26634,167976,38,4980,4,7795,2,7,9
"1943",2441,262,0,39,4,12,18154,0,18,5400,1,2781,3,0,5
"1944",2443,629,0,44,2,17,66200,223960,53,17260,13,0,0,1,9
"1945",2444,5771,0,30,2,10,34586,0,38,10130,7,28174,2,7,15
"1946",2446,4760,0,35,3,15,31407,119496,9,8140,1,0,0,0,1
"1947",2447,839,0,57,3,12,118155,0,43,40520,4,0,0,4,6
"1948",2448,4719,0,53,0,0,106194,72115,19,6800,4,7236,3,4,19
"1949",2450,1497,0,57,0,11,128441,374931,29,20040,1,6713,3,7,14
"1950",2452,1909,0,46,0,12,49917,182126,36,18640,10,0,0,2,8
"1951",2453,2887,0,55,0,12,27688,0,20,16760,3,7369,1,3,8
"1952",2454,6763,0,27,1,9,10405,0,39,15840,6,32477,2,1,8
"1953",2455,7099,0,38,3,17,77830,157793,58,11630,7,0,0,2,11
"1954",2456,6062,0,57,0,13,51343,175607,22,15440,10,1125,1,4,11
"1955",2457,3138,0,34,1,11,45843,158708,12,19980,21,0,0,0,5
"1956",2458,5094,0,28,3,0,0,0,45,4950,1,8438,1,4,6
"1957",2459,1525,0,47,0,7,76901,229973,34,18680,6,0,0,0,17
"1958",2460,4743,0,58,0,13,72840,277784,20,27830,6,3589,1,7,10
"1959",2462,4398,1,41,2,6,52942,0,25,24980,1,10023,2,2,9
"1960",2463,4023,0,36,0,0,158,0,33,18270,1,8187,3,0,1
"1961",2466,2902,1,44,2,10,2141,137180,53,10070,1,40958,1,1,1
"1962",2467,3398,0,59,0,9,51425,189235,19,12540,1,0,0,3,1
"1963",2468,2637,0,47,0,13,50323,183327,5,7620,1,5513,2,1,1
"1964",2469,6764,0,42,0,14,41901,0,35,17520,6,0,0,0,8
"1965",2470,13607,0,36,0,8,28591,0,29,5000,13,0,0,0,1
"1966",2471,1634,0,39,0,10,39512,0,29,7660,10,2054,2,1,1
"1967",2473,3304,0,48,0,13,34313,0,50,10300,1,0,0,8,6
"1968",2474,6005,0,63,0,0,0,89932,36,14590,10,7540,3,4,19
"1969",2475,4803,0,42,1,15,135276,332701,25,19230,1,0,0,0,13
"1970",2477,2582,0,48,0,13,70682,263905,25,27800,4,0,0,0,1
"1971",2478,2440,0,51,0,13,147923,388763,5,26470,1,0,0,0,1
"1972",2479,3884,0,41,1,13,24660,147588,25,16230,1,5330,1,0,1
"1973",2480,1157,0,53,0,12,46396,164037,29,22340,10,0,0,0,11
"1974",2481,1824,0,48,0,12,17224,106948,28,9680,6,0,0,1,9
"1975",2483,4226,0,39,0,0,0,0,55,5400,5,27973,3,6,8
"1976",2484,5050,1,41,3,0,0,65293,42,1500,7,19425,1,1,1
"1977",2485,344,0,61,2,16,113754,354907,44,19560,1,44029,4,6,18
"1978",2486,2979,1,37,3,14,28390,0,22,22860,3,1361,2,6,13
"1979",2488,52490,1,58,2,16,108047,261777,29,18100,1,4646,2,3,10
"1980",2489,4600,0,62,0,14,144823,370308,17,22180,4,0,0,0,15
"1981",2490,5084,0,47,0,14,28750,169057,5,6200,7,11068,3,2,1
"1982",2491,9082,0,47,0,13,47213,0,40,27260,5,1957,3,1,16
"1983",2492,5219,0,60,0,13,21696,0,25,7500,1,6795,1,5,10
"1984",2493,2358,0,57,3,12,0,51038,32,16720,1,0,0,0,1
"1985",2494,3921,0,49,0,12,55015,194953,23,6400,4,3034,2,5,7
"1986",2495,1750,0,50,0,11,17671,130075,81,8840,1,5787,1,1,1
"1987",2496,2776,0,51,0,9,163219,0,26,11940,3,0,0,1,20
"1988",2497,5317,0,60,0,5,17461,175587,30,11240,10,0,0,0,1
"1989",2499,3332,1,41,2,14,77432,191042,43,18110,1,0,0,0,11
"1990",2500,2024,0,47,0,0,0,113253,5,6200,1,4962,1,6,1
"1991",2502,6623,0,27,3,8,35263,0,10,20150,6,0,0,0,1
"1992",2503,16803,1,51,1,17,48882,179926,35,11510,6,42970,1,3,1
"1993",2505,5268,1,46,0,13,56237,210027,42,7440,1,16165,2,2,8
"1994",2506,4637,0,46,0,12,113004,323383,15,29370,3,4174,2,3,15
"1995",2507,6909,0,46,0,0,0,0,97,18610,6,0,0,2,1
"1996",2508,5854,0,52,0,13,22796,145692,28,16530,1,5828,1,5,11
"1997",2509,838,0,26,1,5,49485,174530,23,17800,8,5269,1,6,5
"1998",2510,1306,0,47,0,0,0,0,28,18040,6,0,0,6,10
"1999",2512,3621,0,30,0,9,34581,0,51,16110,1,3062,1,1,1
"2000",2513,7558,0,49,0,10,47513,0,16,7620,6,9921,3,3,12
"2001",2514,3386,1,38,1,7,64160,0,43,21530,6,1913,1,4,8
"2002",2515,2818,0,54,0,13,39480,0,41,22610,1,0,0,4,9
"2003",2516,2451,0,39,0,12,12179,107069,51,2720,10,0,0,5,1
"2004",2517,2077,0,51,0,16,112450,165641,7,34180,6,0,0,2,14
"2005",2519,3646,0,60,0,13,55260,187662,36,16450,1,1064,2,2,3
"2006",2520,17628,0,47,1,10,82633,0,45,14460,6,15697,2,0,10
"2007",2522,4929,0,51,0,6,42313,0,27,14340,4,0,0,4,1
"2008",2523,4112,0,55,0,0,0,0,48,17050,6,2962,1,9,1
"2009",2524,4218,0,55,0,10,20046,154672,57,5300,3,0,0,2,20
"2010",2525,6124,0,24,4,13,27547,0,38,6650,6,0,0,4,6
"2011",2526,6093,0,46,0,0,20950,0,43,21280,3,9303,2,1,8
"2012",2527,531,1,42,1,10,78372,286330,38,15120,11,0,0,0,18
"2013",2528,11193,0,50,0,0,0,113870,12,29200,7,0,0,6,1
"2014",2529,3844,1,41,2,13,65885,0,32,13660,1,4394,4,0,11
"2015",2531,4573,2,46,0,0,0,0,25,7270,4,2280,3,0,12
"2016",2532,4491,0,63,0,12,42862,0,17,7800,11,0,0,0,1
"2017",2533,6961,0,44,0,9,53122,216534,23,11210,4,7312,1,0,8
"2018",2534,7882,0,28,2,12,38305,135831,42,21980,9,1310,1,6,15
"2019",2535,4545,0,35,0,11,46416,183094,27,28290,4,0,0,0,1
"2020",2536,3870,0,38,0,12,51773,185145,45,14610,4,0,0,1,10
"2021",2537,5440,0,23,3,13,16193,0,36,7290,7,0,0,3,1
"2022",2538,4652,0,34,0,11,27434,120044,45,13610,1,0,0,0,5
"2023",2539,5209,0,43,2,15,6324,0,58,13180,1,0,0,0,1
"2024",2540,6969,0,46,0,12,24139,0,41,8510,3,5233,2,2,1
"2025",2541,5413,0,55,0,15,81427,0,7,20320,8,21548,2,2,17
"2026",2542,1546,0,47,0,13,113356,380945,9,16580,6,0,0,0,16
"2027",2544,2301,0,55,0,11,70460,220405,35,21420,1,6440,1,0,8
"2028",2546,2457,0,32,3,10,67399,185061,33,11520,7,0,0,0,21
"2029",2547,5928,0,35,3,15,109104,0,68,5000,10,3349,1,6,13
"2030",2548,3982,0,48,0,13,64049,202657,42,22930,3,0,0,0,17
"2031",2549,1119,0,43,1,12,43574,0,21,20550,11,5769,1,1,1
"2032",2550,4378,0,47,0,12,61352,223768,47,33510,6,1893,1,4,12
"2033",2551,4255,0,60,0,13,22796,140908,52,9780,13,9818,3,3,17
"2034",2552,11088,0,50,0,14,62570,0,49,18760,6,0,0,0,6
"2035",2553,1031,0,38,0,6,88981,252797,19,22450,7,4986,2,0,17
"2036",2554,7756,1,45,2,8,75556,269688,26,31350,4,1435,3,1,8
"2037",2555,7581,0,54,0,7,29567,195060,18,20200,6,2913,1,7,1
"2038",2556,2615,0,47,0,14,40777,0,36,10280,6,20372,3,3,1
"2039",2557,4261,1,43,2,9,39720,0,22,13390,9,892,4,4,1
"2040",2558,2489,0,47,0,11,19956,0,25,8200,8,25355,2,4,1
"2041",2559,3060,0,46,0,12,46254,162914,30,10730,12,0,0,1,1
"2042",2560,5945,0,38,3,14,10653,0,16,14270,4,0,0,3,1
"2043",2562,4101,0,57,0,14,68818,253974,46,23050,1,0,0,4,9
"2044",2563,5846,0,56,2,11,38290,0,5,13250,6,7716,3,0,8
"2045",2564,4274,0,58,0,14,113195,302154,21,18620,11,4020,2,0,12
"2046",2565,2017,1,39,2,14,89362,243922,5,11620,1,0,0,5,10
"2047",2567,5289,1,39,1,14,21063,178545,40,11780,6,8156,2,5,8
"2048",2568,1946,1,42,2,10,26770,0,15,18900,1,0,0,0,1
"2049",2569,3905,1,39,2,13,31924,0,50,11300,11,3774,2,0,7
"2050",2570,5064,3,62,4,16,53698,274760,75,13070,1,3664,1,0,1
"2051",2571,6139,0,57,0,16,7280,0,14,36360,1,15724,2,6,9
"2052",2573,5047,0,40,0,3,101059,302340,35,23780,1,3808,2,0,9
"2053",2574,2497,0,49,0,11,36552,171716,13,17030,4,2938,1,0,9
"2054",2575,864,0,25,2,11,44516,0,17,8450,1,0,0,0,1
"2055",2576,8128,0,47,0,0,0,0,58,6100,1,0,0,2,1
"2056",2579,8653,0,41,2,14,125791,205283,28,33800,4,0,0,3,12
"2057",2583,6022,0,41,0,0,0,60944,59,22070,1,0,0,0,1
"2058",2585,5728,0,35,2,13,54309,0,37,19150,6,32871,1,4,8
"2059",2586,4994,0,34,1,6,29707,133725,24,8020,1,6109,3,4,18
"2060",2587,2658,0,58,0,13,38259,195213,58,11130,1,5712,4,3,1
"2061",2588,4688,0,51,0,12,30969,181779,40,23650,10,4674,4,3,8
"2062",2589,2888,2,38,3,7,27027,133854,31,12330,4,0,0,2,9
"2063",2591,4857,0,55,0,12,154165,405227,47,21280,1,615,1,5,17
"2064",2592,5383,0,39,0,12,63190,212219,31,13810,1,19618,4,1,16
"2065",2593,2610,0,34,3,16,61220,237329,46,4900,7,0,0,3,1
"2066",2594,107586,0,51,0,12,72354,213346,44,18110,1,2060,3,7,3
"2067",2595,4193,0,28,4,16,68394,226146,30,2340,6,6013,2,8,8
"2068",2596,4840,0,36,2,14,94958,321534,19,12490,1,0,0,0,1
"2069",2597,7483,0,58,0,11,70745,237422,15,21170,7,0,0,3,15
"2070",2599,8748,0,53,0,14,22395,177678,47,9040,6,0,0,0,1
"2071",2600,1995,0,40,2,0,4480,0,70,5500,1,0,0,2,11
"2072",2601,4493,0,46,0,12,216464,544783,44,39130,4,0,0,0,13
"2073",2603,1356,0,55,0,14,70112,284285,21,22740,6,0,0,4,1
"2074",2604,1089,0,24,3,15,13003,104742,38,3900,1,0,0,7,1
"2075",2606,3790,0,27,0,12,42254,138816,47,5730,1,32025,3,3,6
"2076",2607,4144,0,39,2,13,12876,0,23,5400,4,7415,3,7,4
"2077",2608,4303,1,45,2,15,64916,232064,57,30870,1,41476,1,4,12
"2078",2609,22638,0,53,0,10,81900,268602,18,16200,6,8125,3,2,12
"2079",2610,2027,0,42,0,15,73551,0,33,13060,1,23213,2,4,8
"2080",2611,2213,0,50,0,13,124092,0,46,14880,1,1597,2,7,10
"2081",2612,1479,0,57,0,13,43482,0,61,11550,9,0,0,5,14
"2082",2613,2883,0,59,0,17,85596,276908,53,24580,4,8209,1,2,14
"2083",2614,1005,0,38,0,0,0,0,53,3430,6,0,0,1,11
"2084",2615,6319,0,29,4,0,0,0,11,13900,1,3682,3,9,8
"2085",2617,2102,1,41,3,15,6232,0,40,14370,1,6953,1,1,1
"2086",2620,1102,0,46,0,14,50272,162891,55,27620,1,0,0,0,6
"2087",2621,5007,0,30,1,12,43453,150500,49,8850,8,31658,2,5,10
"2088",2622,4167,0,56,0,14,68485,0,62,8900,6,6281,2,7,8
"2089",2623,2493,0,47,0,9,34362,0,28,9640,6,33018,2,7,7
"2090",2625,78874,1,57,2,16,119068,342788,60,37130,6,7160,4,2,12
"2091",2626,3101,0,38,0,12,107333,291184,5,16030,1,5344,3,4,12
"2092",2627,5313,0,58,0,12,73283,251025,37,24130,6,3862,3,3,1
"2093",2628,3562,0,16,3,11,11719,74994,51,4270,4,0,0,2,11
"2094",2629,4859,0,60,0,13,135747,0,21,34800,13,3306,2,0,11
"2095",2630,6042,1,39,1,15,22271,163729,11,11490,7,25260,1,2,2
"2096",2631,7619,0,48,0,11,65240,189120,5,8020,4,846,1,0,1
"2097",2633,4941,0,48,0,12,51920,167105,31,14140,1,40023,3,0,1
"2098",2634,1842,0,40,0,7,82813,0,51,13780,11,8593,3,0,9
"2099",2635,5032,0,50,0,13,52913,173613,37,9980,3,3368,4,4,1
"2100",2636,2522,3,44,3,16,115100,318540,37,28630,1,3440,1,9,16
"2101",2637,7170,0,42,0,9,47983,194098,44,20390,6,0,0,0,7
"2102",2638,5582,0,54,0,14,107009,312734,25,6900,1,0,0,0,15
"2103",2639,1274,0,55,0,14,35263,130757,27,18880,7,0,0,0,1
"2104",2641,4268,0,40,0,10,99002,0,19,23520,1,4609,2,0,1
"2105",2642,1348,2,44,2,14,6038,74078,25,6420,1,12003,2,0,1
"2106",2643,7123,0,36,0,7,19341,118468,36,7030,11,0,0,1,1
"2107",2644,4865,0,46,0,11,50159,226464,10,18430,3,0,0,3,10
"2108",2645,2671,0,55,0,9,59196,178362,77,7420,4,4274,3,0,21
"2109",2647,3599,0,42,0,11,74379,0,55,5020,1,2225,3,5,9
"2110",2648,3858,2,41,3,9,11233,140788,53,10580,7,8829,2,4,18
"2111",2649,1043,0,40,0,15,46393,0,27,17340,1,0,0,0,16
"2112",2650,6445,0,32,3,14,36343,156621,46,3540,1,0,0,3,1
"2113",2652,5134,0,37,0,14,14941,127238,33,6690,4,0,0,0,14
"2114",2653,3725,0,41,0,12,53008,200442,42,8790,1,0,0,1,10
"2115",2654,3988,1,42,2,11,47880,208837,33,6290,1,3224,2,2,1
"2116",2655,14509,0,41,0,0,0,109155,47,13030,1,2334,1,3,15
"2117",2656,2175,0,34,0,3,48292,154000,5,25000,4,3685,3,0,8
"2118",2657,1743,0,35,2,15,39322,150050,41,6090,6,2312,3,1,7
"2119",2658,5052,0,37,0,12,33236,165820,49,5200,1,1020,1,4,1
"2120",2659,3538,0,46,0,11,45300,152064,28,10630,1,0,0,1,1
"2121",2662,8047,0,46,0,19,109953,323579,18,22820,1,0,0,1,12
"2122",2663,5436,0,36,0,12,41674,0,19,16430,7,0,0,0,10
"2123",2664,15196,2,39,2,11,18806,104081,25,23610,10,30328,1,0,16
"2124",2665,1945,0,30,3,0,0,0,30,10160,5,0,0,6,1
"2125",2666,2546,0,69,0,12,60965,231014,13,14500,13,48298,1,4,20
"2126",2667,5475,2,42,2,11,4913,0,47,7130,1,0,0,5,1
"2127",2669,1425,0,57,0,0,0,0,37,12540,4,25429,2,0,11
"2128",2671,10453,0,42,0,6,51695,0,29,17630,10,0,0,1,1
"2129",2672,6588,0,50,0,12,74578,251674,45,13960,1,34479,3,5,4
"2130",2673,2027,0,55,0,15,122070,335023,42,18710,4,4118,2,3,13
"2131",2674,2979,0,53,0,11,70112,0,37,28290,1,0,0,0,15
"2132",2675,1731,1,41,1,11,59053,134169,36,11510,1,0,0,3,1
"2133",2676,26188,0,41,1,14,59115,0,25,36980,6,0,0,4,5
"2134",2677,520,0,32,2,11,59905,197120,23,8620,1,0,0,4,1
"2135",2678,1283,0,38,0,0,0,0,22,21490,6,47096,2,10,5
"2136",2679,2494,1,36,2,8,88236,0,20,13920,1,4432,1,2,13
"2137",2682,1611,0,55,0,11,12729,0,25,7000,4,621,3,3,1
"2138",2683,6885,1,36,2,14,12301,0,33,16610,6,7354,2,0,8
"2139",2684,1307,0,58,0,15,91051,329168,31,31570,4,0,0,1,1
"2140",2685,3380,0,50,0,11,105198,310110,60,8860,6,7792,3,3,17
"2141",2686,4654,0,49,1,14,61036,160699,16,12500,10,8963,1,1,7
"2142",2687,4386,0,43,0,13,26913,156085,5,4190,7,0,0,2,14
"2143",2688,3501,0,54,0,14,85444,269614,38,27450,1,3689,4,5,18
"2144",2690,5805,0,46,0,1,6554,0,25,9120,1,27883,2,0,7
"2145",2691,3949,0,33,1,12,86321,227138,17,26750,1,48873,2,0,24
"2146",2692,2105,0,37,0,4,32542,109803,37,11490,1,43599,2,7,10
"2147",2693,4506,0,29,1,7,31407,0,42,11890,1,0,0,1,9
"2148",2697,1493,0,61,0,14,24546,0,39,11100,9,5890,2,0,8
"2149",2698,7506,1,42,1,11,53357,209447,18,26810,1,6517,1,8,1
"2150",2699,32386,0,47,0,10,52456,234158,63,9830,1,4215,3,3,10
"2151",2700,1304,0,37,0,11,0,76867,33,5200,6,4327,3,0,6
"2152",2701,5726,0,38,0,10,20148,0,50,5300,7,14850,3,10,2
"2153",2703,2644,0,21,1,9,5939,0,61,16030,11,26803,3,2,7
"2154",2705,3999,0,53,0,7,10232,129979,33,7820,1,0,0,1,18
"2155",2706,8532,0,62,0,12,16897,130344,44,16020,10,7629,2,4,9
"2156",2707,2156,0,38,0,11,45734,222653,5,9870,1,3296,1,3,1
"2157",2710,4738,0,53,0,6,159399,0,32,16810,1,0,0,0,11
"2158",2711,5484,0,38,0,8,62177,178852,34,4110,1,0,0,0,8
"2159",2712,5182,0,46,0,10,34637,0,44,18780,10,0,0,0,10
"2160",2713,485,2,43,2,12,98421,291316,16,25960,1,0,0,6,1
"2161",2715,2811,0,50,0,13,57387,181408,51,7330,7,19199,1,0,11
"2162",2717,50033,0,42,0,10,55260,171676,48,12600,1,0,0,3,6
"2163",2718,3001,0,47,0,15,91221,263877,31,15320,3,0,0,0,7
"2164",2719,5950,0,52,0,14,136585,77653,10,9730,1,0,0,1,11
"2165",2720,1699,1,45,2,15,59763,193504,84,6000,1,12751,3,2,8
"2166",2721,4254,2,44,2,13,92251,0,47,19970,4,18287,3,4,11
"2167",2722,2301,1,43,1,10,81294,230783,14,13930,10,9537,2,1,16
"2168",2724,4091,0,35,2,12,60755,0,44,11080,11,5208,3,7,1
"2169",2726,5226,0,45,0,8,19469,0,38,7950,3,7332,3,5,1
"2170",2727,3613,0,53,1,13,86551,0,43,18990,3,3436,3,8,14
"2171",2728,5175,0,38,0,11,51620,0,44,5730,6,0,0,2,11
"2172",2729,3449,0,47,0,13,140694,156778,15,17110,4,9550,2,3,13
"2173",2730,2553,0,45,0,14,52108,197222,42,14670,6,0,0,0,7
"2174",2731,4778,0,50,0,8,34273,0,52,11770,9,0,0,2,6
"2175",2732,892,0,50,0,15,16074,0,53,13420,10,1255,4,3,1
"2176",2733,1645,1,37,1,11,23048,132852,13,20850,4,0,0,3,9
"2177",2734,7308,1,56,2,14,176849,430830,37,26470,4,0,0,0,6
"2178",2735,2416,0,36,0,11,28390,285652,18,1500,1,3547,2,5,9
"2179",2736,2318,2,46,0,11,35362,0,42,17970,11,5423,2,3,7
