INDEX,TARGET,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE
2539,5209,0,43,2,15,6324,0,58,13180,1,0,0,0,1
2540,6969,0,46,0,12,24139,0,41,8510,3,5233,2,2,1
2541,5413,0,55,0,15,81427,0,7,20320,8,21548,2,2,17
2542,1546,0,47,0,13,113356,380945,9,16580,6,0,0,0,16
2544,2301,0,55,0,11,70460,220405,35,21420,1,6440,1,0,8
2546,2457,0,32,3,10,67399,185061,33,11520,7,0,0,0,21
2547,5928,0,35,3,15,109104,0,68,5000,10,3349,1,6,13
2548,3982,0,48,0,13,64049,202657,42,22930,3,0,0,0,17
2549,1119,0,43,1,12,43574,0,21,20550,11,5769,1,1,1
2550,4378,0,47,0,12,61352,223768,47,33510,6,1893,1,4,12
2551,4255,0,60,0,13,22796,140908,52,9780,13,9818,3,3,17
2552,11088,0,50,0,14,62570,0,49,18760,6,0,0,0,6
2553,1031,0,38,0,6,88981,252797,19,22450,7,4986,2,0,17
2554,7756,1,45,2,8,75556,269688,26,31350,4,1435,3,1,8
2555,7581,0,54,0,7,29567,195060,18,20200,6,2913,1,7,1
2556,2615,0,47,0,14,40777,,36,10280,6,20372,3,3,1
2557,4261,1,43,2,9,39720,0,22,13390,9,892,4,4,1
2558,2489,0,47,0,11,19956,0,25,8200,8,25355,2,4,1
2559,3060,0,46,0,12,46254,162914,30,10730,12,0,0,1,1
2560,5945,0,38,3,,10653,0,16,14270,4,0,0,3,1
2562,4101,0,57,0,14,68818,253974,46,23050,1,0,0,4,9
2563,5846,0,56,2,11,38290,0,5,13250,6,7716,3,0,8
2564,4274,0,58,0,14,113195,302154,21,18620,11,4020,2,0,12
2565,2017,1,39,2,14,89362,243922,5,11620,1,0,0,5,10
2567,5289,1,39,1,14,,178545,40,11780,6,8156,2,5,8
2568,1946,1,42,2,10,26770,0,15,18900,1,0,0,0,
2569,3905,1,39,2,13,31924,0,50,11300,11,3774,2,0,7
2570,5064,3,62,4,16,53698,,75,13070,1,3664,1,0,1
2571,6139,0,57,0,16,7280,0,14,36360,1,15724,2,6,9
2573,5047,0,40,0,3,101059,302340,35,23780,1,3808,2,0,9
2574,2497,0,49,0,11,36552,171716,13,17030,4,2938,1,0,9
2575,864,0,25,2,11,44516,0,17,8450,1,0,0,0,1
2576,8128,0,47,0,0,0,0,58,6100,1,0,0,2,1
2579,8653,0,41,2,14,,205283,28,33800,4,0,0,3,12
2583,6022,0,41,0,0,0,60944,59,22070,1,0,0,0,1
2585,5728,0,35,2,13,54309,0,37,19150,6,32871,1,4,8
2586,4994,0,34,1,6,29707,133725,24,8020,1,6109,3,4,18
2587,2658,0,58,0,13,38259,195213,58,11130,1,5712,4,3,1
2588,4688,0,51,0,12,30969,181779,40,23650,10,4674,4,3,8
2589,2888,2,38,3,7,27027,133854,31,12330,4,0,0,2,9
2591,4857,0,55,0,12,154165,405227,47,21280,1,615,1,5,17
2592,5383,0,39,0,12,63190,212219,31,13810,1,19618,4,1,16
2593,2610,0,34,3,16,61220,237329,46,4900,7,0,0,3,1
2594,107586,0,51,0,,72354,213346,44,18110,1,2060,3,7,3
2595,4193,0,28,4,16,68394,226146,30,2340,6,6013,2,8,8
2596,4840,0,36,2,,94958,321534,19,12490,1,0,0,0,1
2597,7483,0,58,0,11,70745,237422,15,21170,7,0,0,3,15
2599,8748,0,53,0,14,22395,177678,47,9040,6,0,0,0,1
2600,1995,0,40,2,0,,0,70,5500,1,0,0,2,11
2601,4493,0,46,0,12,216464,544783,44,39130,4,0,0,0,13
2603,1356,0,55,0,14,70112,284285,21,22740,6,0,0,4,1
2604,1089,0,24,3,15,13003,104742,38,3900,1,0,0,7,1
2606,3790,0,27,0,12,42254,138816,47,5730,1,32025,3,3,6
2607,4144,0,39,2,13,12876,0,23,5400,4,7415,3,7,4
2608,4303,1,45,2,15,64916,232064,57,30870,1,41476,1,4,12
2609,22638,0,53,0,10,81900,268602,18,16200,6,8125,3,2,12
2610,2027,0,42,0,15,73551,0,33,13060,1,23213,2,4,8
2611,2213,0,50,0,13,124092,0,46,14880,1,1597,2,7,10
2612,1479,0,57,0,13,43482,0,61,11550,9,0,0,5,14
2613,2883,0,59,0,17,85596,276908,53,24580,4,8209,1,2,14
2614,1005,0,38,0,0,0,0,53,3430,6,0,0,1,11
2615,6319,0,29,4,0,0,0,11,13900,1,3682,3,9,8
2617,2102,1,41,3,15,6232,0,40,14370,1,6953,1,1,1
2620,1102,0,46,0,14,50272,162891,55,27620,1,0,0,0,6
2621,5007,0,30,1,12,43453,150500,49,8850,8,31658,2,5,10
2622,4167,0,56,0,14,68485,0,62,8900,6,6281,2,7,8
2623,2493,0,47,0,9,34362,0,28,9640,6,33018,2,7,7
2625,78874,1,57,2,16,119068,342788,60,37130,6,7160,4,2,12
2626,3101,0,38,0,12,107333,291184,5,16030,1,5344,3,4,12
2627,5313,0,58,0,12,73283,251025,37,24130,6,3862,3,3,1
2628,3562,0,16,3,11,11719,74994,51,4270,4,0,0,2,11
2629,4859,0,60,0,13,135747,0,21,34800,13,3306,2,0,11
2630,6042,1,39,1,15,22271,163729,11,11490,7,25260,1,2,2
2631,7619,0,48,0,11,65240,189120,5,8020,4,846,1,0,1
2633,4941,0,48,0,12,51920,167105,31,14140,1,40023,3,0,1
2634,1842,0,40,0,7,82813,0,51,13780,11,8593,3,0,9
2635,5032,0,50,0,13,52913,173613,37,9980,3,3368,4,4,1
2636,2522,3,44,3,,115100,318540,37,28630,1,3440,1,9,16
2637,7170,0,42,0,9,47983,194098,44,20390,6,0,0,0,7
2638,5582,0,54,0,14,107009,312734,25,6900,1,0,0,0,15
2639,1274,0,55,0,14,35263,130757,27,18880,7,0,0,0,1
2641,4268,0,40,0,10,99002,0,19,23520,1,4609,2,0,1
2642,1348,2,44,2,14,6038,74078,25,6420,1,12003,2,0,1
2643,7123,0,36,0,7,19341,118468,36,7030,11,0,0,1,1
2644,4865,0,46,0,11,50159,226464,10,18430,3,0,0,3,10
2645,2671,0,55,0,9,59196,178362,77,7420,4,4274,3,0,21
2647,3599,0,42,0,11,74379,0,55,5020,1,2225,3,5,9
2648,3858,2,41,3,,11233,140788,53,10580,7,8829,2,4,18
2649,1043,0,40,0,15,46393,0,27,17340,1,0,0,0,16
2650,6445,0,32,3,14,36343,156621,46,3540,1,0,0,3,1
2652,5134,0,37,0,14,14941,127238,33,6690,4,0,0,0,14
2653,3725,0,41,0,12,53008,200442,42,8790,1,0,0,1,10
2654,3988,1,42,2,11,47880,208837,33,6290,1,3224,2,2,1
2655,14509,0,41,0,0,0,109155,47,13030,1,2334,1,3,15
2656,2175,0,34,0,3,48292,154000,5,25000,4,3685,3,0,
2657,1743,0,35,2,15,39322,,41,6090,6,2312,3,1,7
2658,5052,0,37,0,12,33236,165820,49,5200,1,1020,1,4,1
2659,3538,0,46,0,11,45300,152064,28,10630,1,0,0,1,1
2662,8047,0,46,0,,109953,323579,18,22820,1,0,0,1,12
2663,5436,0,36,0,12,41674,0,19,16430,7,0,0,0,10
2664,15196,2,39,2,,18806,104081,25,23610,10,30328,1,0,16
2665,1945,0,30,3,0,0,0,30,10160,5,0,0,6,1
2666,2546,0,69,0,12,60965,231014,13,14500,13,48298,1,4,20
2667,5475,2,42,2,11,4913,0,47,7130,1,0,0,5,1
2669,1425,0,57,0,0,0,0,37,12540,4,25429,2,0,11
2671,10453,0,42,0,6,51695,0,29,17630,10,0,0,1,1
2672,6588,0,50,0,12,74578,251674,45,13960,1,34479,3,5,4
2673,2027,0,55,0,15,122070,335023,42,18710,4,4118,2,3,13
2674,2979,0,53,0,11,,0,37,28290,1,0,0,0,15
2675,1731,1,41,1,11,59053,134169,36,11510,1,0,0,3,1
2676,26188,0,41,1,14,59115,0,25,36980,6,0,0,4,5
2677,520,0,32,2,11,59905,197120,23,8620,1,0,0,4,1
2678,1283,0,38,0,0,0,0,22,21490,6,47096,2,10,
2679,2494,1,36,2,8,88236,0,20,13920,1,4432,1,2,13
2682,1611,0,55,0,11,12729,0,25,7000,4,621,3,3,1
2683,6885,1,36,2,14,,0,33,16610,6,7354,2,0,8
2684,1307,0,58,0,15,91051,329168,31,31570,4,0,0,1,1
2685,3380,0,50,0,11,105198,310110,60,8860,6,7792,3,3,17
2686,4654,0,49,1,14,61036,160699,16,12500,10,8963,1,1,7
2687,4386,0,43,0,13,26913,156085,5,4190,7,0,0,2,14
2688,3501,0,54,0,14,85444,,38,27450,1,3689,4,5,18
2690,5805,0,46,0,1,6554,0,25,9120,1,27883,2,0,7
2691,3949,0,33,1,,86321,227138,17,26750,1,48873,2,0,24
2692,2105,0,37,0,4,32542,109803,37,11490,1,43599,2,7,10
2693,4506,0,29,1,7,31407,0,42,11890,1,0,0,1,9
2697,1493,0,61,0,14,24546,0,39,11100,9,5890,2,0,8
2698,7506,1,42,1,11,53357,209447,18,26810,1,6517,1,8,1
2699,32386,0,47,0,10,52456,234158,63,9830,1,4215,3,3,
2700,1304,0,37,0,,0,76867,33,5200,6,4327,3,0,
2701,5726,0,38,0,,20148,0,50,5300,7,14850,3,10,2
2703,2644,0,21,1,9,5939,0,61,16030,11,26803,3,2,7
2705,3999,0,53,0,7,10232,129979,33,7820,1,0,0,1,18
2706,8532,0,62,0,,16897,130344,44,16020,10,7629,2,4,9
2707,2156,0,38,0,,45734,222653,5,9870,1,3296,1,3,1
2710,4738,0,53,0,6,159399,0,32,16810,1,0,0,0,11
2711,5484,0,38,0,8,62177,178852,34,4110,1,0,0,0,8
2712,5182,0,46,0,10,34637,0,44,18780,10,0,0,0,10
2713,485,2,43,2,12,98421,291316,16,25960,1,0,0,6,1
2715,2811,0,50,0,,57387,181408,51,7330,7,19199,1,0,11
2717,50033,0,42,0,10,,171676,48,12600,1,0,0,3,6
2718,3001,0,47,0,15,91221,263877,31,15320,3,0,0,0,7
2719,5950,0,52,0,14,,77653,10,9730,1,0,0,1,11
2720,1699,1,45,2,15,59763,193504,84,6000,1,12751,3,2,8
2721,4254,2,44,2,13,92251,0,47,19970,4,18287,3,4,11
2722,2301,1,43,1,10,81294,230783,14,13930,10,9537,2,1,16
2724,4091,0,35,2,12,60755,0,44,11080,11,5208,3,7,1
2726,5226,0,45,0,8,19469,0,38,7950,3,7332,3,5,1
2727,3613,0,53,1,13,86551,0,43,18990,3,3436,3,8,14
2728,5175,0,38,0,11,,0,44,5730,6,0,0,2,11
2729,3449,0,47,0,13,,156778,15,17110,4,9550,2,3,13
2730,2553,0,45,0,14,52108,197222,42,14670,6,0,0,0,7
2731,4778,0,50,0,8,34273,0,52,11770,9,0,0,2,6
2732,892,0,50,0,15,16074,0,53,13420,10,1255,4,3,1
2733,1645,1,37,1,,23048,132852,13,20850,4,0,0,3,9
2734,7308,1,56,2,14,176849,430830,37,26470,4,0,0,0,6
2735,2416,0,36,0,11,,285652,18,1500,1,3547,2,5,9
2736,2318,2,46,0,11,35362,0,42,17970,11,5423,2,3,7
2737,3179,0,47,0,,112264,0,44,24020,1,22762,1,5,20
2739,471,0,43,0,,0,55203,29,24030,9,3035,4,0,14
2740,3135,0,46,0,10,68360,237457,49,12940,1,6560,3,7,11
2741,1815,0,41,0,12,92185,289370,24,1500,11,0,0,0,10
2742,2967,0,45,0,11,52966,0,16,11300,6,16239,2,5,1
2743,3288,0,51,0,10,128523,0,18,32960,6,3995,3,1,15
